school_id,school_name,region,latest_year,latest_gpa,latest_pass_rate,latest_sat,pass_rate_decline_score,subject_failure_score,trend_instability_score,risk_score,risk_level,pass_rate_slope,subject_failure_rate,subject_count,evidence_years,data_quality
S4676,CHIWALE DAY SECONDARY SCHOOL,MTWARA,2025,4.1365,90.97222222222221,144.0,31.70352779166511,46.79425837320574,41.00576216807332,39.02141727904976,Moderate,-3.170352779166511,46.79425837320574,9,10,Complete
S4173,MABWE SECONDARY SCHOOL,DAR ES SALAAM,2025,4.2806,66.35514018691589,107.0,0.0,58.455882352941174,71.50970143911813,38.989675137617795,Moderate,0.5486560167822143,58.455882352941174,10,10,Complete
S5167,KEREGE SECONDARY SCHOOL,PWANI,2025,4.0374,83.53909465020575,243.0,31.740260285382472,51.216931216931215,36.34548432800402,38.96482877763356,Moderate,-3.1740260285382473,51.216931216931215,14,10,Complete
S5453,KIJUMBANI SECONDARY SCHOOL,KASKAZINI PEMBA,2025,4.2454,88.46153846153845,26.0,0.0,59.06976744186046,70.75846082926188,38.948468481336704,Moderate,12.892976588628626,59.06976744186046,10,10,Complete
S4169,PENDAMOYO SECONDARY SCHOOL,DAR ES SALAAM,2025,4.0971,87.5,112.0,0.0,54.51541850220264,75.27242813819043,38.93635399211792,Moderate,4.490392861924483,54.51541850220264,10,10,Complete
S0238,MRUMA GIRLS SECONDARY SCHOOL,KILIMANJARO,2025,3.0911,87.5,16.0,26.960784313730358,20.454545454545453,73.22537680552435,38.88829040351308,Moderate,-2.6960784313730355,20.454545454545453,12,7,Complete
S4813,MBEMBALEO SECONDARY SCHOOL,MTWARA,2025,3.8818,89.33333333333333,75.0,33.44927536232088,44.03669724770643,40.890745476316305,38.85794296213517,Moderate,-3.3449275362320883,44.03669724770643,9,10,Complete
S1639,MSERU SECONDARY SCHOOL,PWANI,2025,4.0022,88.88888888888889,9.0,27.28937728937963,41.333333333333336,51.793633231669375,38.853840885252666,Moderate,-2.728937728937963,41.333333333333336,10,10,Complete
S3324,PANDE DARAJANI SECONDARY SCHOOL,TANGA,2018,4.3857,80.0,5.0,0.0,68.57142857142857,60.89052289327234,38.83858543941027,Moderate,14.999999999997819,68.57142857142857,7,3,Limited trend history
S6142,KIGERA SECONDARY SCHOOL,MARA,2025,4.0621,74.35897435897436,78.0,45.883940620762125,48.553054662379424,19.615985155195645,38.80428819357737,Moderate,-4.588394062076213,48.553054662379424,10,2,Limited trend history
S0877,KILIMANGWIDO SECONDARY SCHOOL,TANGA,2025,4.0814,100.0,23.0,0.0,61.224489795918366,68.11404692496956,38.801561016266376,Moderate,8.915343915344843,61.224489795918366,10,10,Complete
S4999,MLIMANI MATEMWE SECONDARY SCHOOL,KASKAZINI UNGUJA,2025,4.1498,77.35849056603774,53.0,0.0,56.441717791411044,72.8330502561528,38.78243041426915,Moderate,4.0596117718752724,56.441717791411044,11,10,Complete
S5319,MTANILA SECONDARY SCHOOL,MBEYA,2025,3.7941,92.13483146067416,89.0,28.987033217465434,34.30656934306569,56.28834751022586,38.77328834297364,Moderate,-2.8987033217465434,34.30656934306569,10,10,Complete
S3556,KIZIMBANI SECONDARY SCHOOL,KASKAZINI PEMBA,2025,4.2413,89.65517241379311,58.0,0.0,62.30769230769231,66.9273723891217,38.7705194090442,Moderate,4.946597092321847,62.30769230769231,10,10,Complete
S1745,MTIBWA SECONDARY SCHOOL,MOROGORO,2025,4.2799,69.93006993006993,143.0,0.0,58.6977648202138,70.4759708927318,38.75212071388367,Moderate,10.429681172481912,58.6977648202138,9,10,Complete
S4179,GONGOLAMBOTO SECONDARY SCHOOL,DAR ES SALAAM,2025,3.7403,85.71428571428571,7.0,0.0,29.090909090909093,100.0,38.72727272727273,Moderate,7.672811059907017,29.090909090909093,9,9,Complete
S1781,KADOTO SECONDARY SCHOOL,SIMIYU,2025,3.9364,87.03703703703704,54.0,37.22222222222441,35.5,43.939167202581984,38.720639049664356,Moderate,-3.7222222222224413,35.5,9,10,Complete
S6217,MAROGORO SECONDARY SCHOOL,PWANI,2025,4.2091,70.2127659574468,47.0,39.25165077034192,60.57692307692308,16.14791269258987,38.718111038990656,Moderate,-3.9251650770341917,60.57692307692308,11,2,Limited trend history
S0395,BOZA SECONDARY SCHOOL,TANGA,2020,4.166,78.94736842105263,19.0,0.0,58.23529411764706,70.75162008133341,38.69607425969414,Moderate,5.439455281561059,58.23529411764706,11,5,Complete
S1137,ITANDULA SECONDARY SCHOOL,IRINGA,2025,4.0054,86.58008658008657,231.0,30.071411804434277,51.84357541899441,37.001716017162124,38.682152152620674,Moderate,-3.0071411804434276,51.84357541899441,10,10,Complete
S4990,IFINGA SECONDARY SCHOOL,RUVUMA,2025,4.0069,100.0,9.0,14.736842105261347,43.05555555555556,66.07393308780814,38.63358343511365,Moderate,-1.4736842105261347,43.05555555555556,9,10,Complete
S4921,KAMAGI SECONDARY SCHOOL,TABORA,2025,3.4792,99.02912621359224,103.0,26.411915144533065,16.463414634146346,77.08327945376922,38.6287742841879,Moderate,-2.6411915144533067,16.463414634146346,10,10,Complete
S4754,NGORONGO SECONDARY SCHOOL,PWANI,2025,4.1653,93.80530973451327,113.0,0.0,64.95633187772926,63.68222788876138,38.59156792994719,Moderate,12.419309848673784,64.95633187772926,10,10,Complete
S2942,KWEMASHAI SECONDARY SCHOOL,TANGA,2025,4.1904,100.0,68.0,0.0,60.56572379367721,67.92905507828006,38.54843366158718,Moderate,8.446115288220456,60.56572379367721,11,10,Complete
S3516,MAKOMBENI SECONDARY SCHOOL,KUSINI PEMBA,2025,4.1955,92.3076923076923,26.0,0.0,63.96396396396396,64.52717921690235,38.547342954259896,Moderate,4.13819513819514,63.96396396396396,9,10,Complete
S5257,MCHUKWI SECONDARY SCHOOL,PWANI,2025,4.2335,96.29629629629629,54.0,0.0,65.92427616926503,62.50959567691937,38.530161553855315,Moderate,17.50015649452336,65.92427616926503,10,10,Complete
S3216,TEGETERO SECONDARY SCHOOL,MOROGORO,2025,4.3787,70.0,30.0,0.0,64.0,64.21115702537973,38.46334710761392,Moderate,6.509680142081077,64.0,10,10,Complete
S3530,KARIAKOO SECONDARY SCHOOL,TABORA,2025,3.8094,96.01990049751244,201.0,13.618489230597255,37.22580645161291,72.8268391153922,38.46318936234044,Moderate,-1.3618489230597255,37.22580645161291,11,10,Complete
S2216,MAZOKA SECONDARY SCHOOL,RUKWA,2025,4.1199,77.85714285714286,140.0,32.79089026914964,48.538011695906434,35.92899159235491,38.45645709413826,Moderate,-3.2790890269149644,48.538011695906434,9,10,Complete
S2497,KIPETA SECONDARY SCHOOL,RUKWA,2025,3.702,92.15686274509804,102.0,37.39238953402362,33.99014778325123,44.340384334769496,38.45611544901567,Moderate,-3.7392389534023622,33.99014778325123,10,10,Complete
S0541,MARAMBA SECONDARY SCHOOL,TANGA,2025,3.958,89.1891891891892,185.0,26.915968999304475,39.24316748423266,52.9272612765797,38.41751622796549,Moderate,-2.6915968999304476,39.24316748423266,11,10,Complete
S2752,LUKANGA SECONDARY SCHOOL,PWANI,2025,4.0369,92.85714285714286,84.0,0.0,54.062038404726735,73.98109788979644,38.41294088835696,Moderate,20.663711001642824,54.062038404726735,10,10,Complete
S2029,SHUNGUBWENI SECONDARY SCHOOL,PWANI,2025,4.1193,97.5609756097561,82.0,0.0,61.236802413273,66.75241236359706,38.396764433061016,Moderate,15.218757939921838,61.236802413273,10,10,Complete
S3522,BUKIMA SECONDARY SCHOOL,MARA,2025,4.0377,75.4601226993865,163.0,30.038507352176612,54.617834394904456,33.188238257783354,38.35722473667698,Moderate,-3.0038507352176613,54.617834394904456,10,10,Complete
S2470,MAHENGE SECONDARY SCHOOL,MOROGORO,2025,4.1717,87.3015873015873,126.0,20.051209755159306,57.098445595854926,44.00494142434694,38.351500008124276,Moderate,-2.0051209755159305,57.098445595854926,11,10,Complete
S0700,KIDONGOCHEKUNDU SECONDARY SCHOOL,MJINI MAGHARIBI,2025,4.0425,96.01990049751244,201.0,0.0,53.344575604272066,74.46792954052303,38.34375154343853,Moderate,10.450632494909648,53.344575604272066,10,9,Complete
S2167,KINOLE SECONDARY SCHOOL,MOROGORO,2025,4.3414,64.81481481481481,54.0,0.0,66.58536585365854,61.10884260397995,38.30826253729155,Moderate,5.541796871796733,66.58536585365854,10,10,Complete
S3855,MWIGUMBI SECONDARY SCHOOL,SHINYANGA,2025,3.9891,91.46341463414635,82.0,13.95709503313708,43.02134646962234,65.8678718014534,38.249603494577556,Moderate,-1.395709503313708,43.02134646962234,9,10,Complete
S3543,MTANGANI SECONDARY SCHOOL,KUSINI PEMBA,2025,4.2041,86.95652173913044,23.0,0.910737812911264,60.204081632653065,65.97413534436213,38.21776021826906,Moderate,-0.0910737812911264,60.204081632653065,9,10,Complete
S5777,MIVUMONI SECONDARY SCHOOL,DAR ES SALAAM,2025,3.858,89.77272727272727,176.0,18.431288531895913,39.02777777777777,63.7284383216009,38.19938024257196,Moderate,-1.8431288531895913,39.02777777777777,11,5,Complete
S5833,MITEZA SECONDARY SCHOOL,PWANI,2025,4.0806,97.95918367346938,49.0,0.0,59.54773869346734,67.69829017165218,38.17380865953585,Moderate,14.150563451186716,59.54773869346734,10,4,Complete
S0623,KAHUNDA SECONDARY SCHOOL,MWANZA,2023,3.7778,81.81818181818183,11.0,16.036137775269573,39.795918367346935,65.98913305967525,38.14997053821448,Moderate,-1.6036137775269574,39.795918367346935,10,8,Complete
S3600,BUGAMBA SECONDARY SCHOOL,KIGOMA,2025,4.125,91.42857142857143,35.0,0.0,59.56678700361011,67.55252870671346,38.13579471309707,Moderate,9.185407826496638,59.56678700361011,10,10,Complete
S3089,GOBA MPAKANI SECONDARY SCHOOL,DAR ES SALAAM,2025,4.0473,80.5,200.0,27.40543253063571,54.858934169278996,35.71796060026064,38.13524144311617,Moderate,-2.740543253063571,54.858934169278996,11,10,Complete
S4637,MATOSA SECONDARY SCHOOL,DAR ES SALAAM,2025,3.8886,87.85714285714286,140.0,29.798781465448045,47.833935018050546,39.309015436282905,38.062397722479254,Moderate,-2.979878146544804,47.833935018050546,11,10,Complete
S1504,KATOMA SECONDARY SCHOOL,KAGERA,2025,3.9612,94.33962264150944,106.0,17.423409018225595,40.86146682188592,62.718387633658594,38.04331994395359,Moderate,-1.7423409018225595,40.86146682188592,10,10,Complete
S3436,CHAWI SECONDARY SCHOOL,MTWARA,2025,3.9905,75.47169811320755,53.0,31.47964250248402,47.57033248081841,37.249360274693174,38.03776482764708,Moderate,-3.147964250248402,47.57033248081841,9,10,Complete
S2833,KWAMNDOLWA SECONDARY SCHOOL,TANGA,2025,4.2277,75.26881720430107,93.0,14.420434376891938,51.523545706371195,55.95734893620213,38.01244214352877,Moderate,-1.442043437689194,51.523545706371195,13,10,Complete
S2794,NGAITI SECONDARY SCHOOL,SINGIDA,2025,4.119,71.875,64.0,22.569444444442947,49.060542797494776,47.54365085467929,38.0090358734294,Moderate,-2.2569444444442945,49.060542797494776,9,10,Complete
S2730,IMBAFI SECONDARY SCHOOL,DODOMA,2025,4.0908,97.46835443037975,79.0,0.0,58.6046511627907,68.0636290927377,38.000484076658516,Moderate,4.350088093969146,58.6046511627907,10,10,Complete
S3837,NYANSHA SECONDARY SCHOOL,KIGOMA,2025,4.1538,92.62295081967213,122.0,19.245144654981477,52.11521152115212,48.8875228059601,37.99887816012625,Moderate,-1.9245144654981479,52.11521152115212,10,10,Complete
S3498,KIJINI SECONDARY SCHOOL,KASKAZINI UNGUJA,2025,4.0132,83.6734693877551,49.0,0.0,48.76957494407159,77.88030989784725,37.994965452575656,Moderate,10.244317239091203,48.76957494407159,11,10,Complete
S2367,TOLEDO SECONDARY SCHOOL,TANGA,2025,4.0842,95.45454545454545,154.0,0.0,54.52453987730061,72.05831271879153,37.97485577882764,Moderate,7.228203959937101,54.52453987730061,13,10,Complete
S1487,BOKO SECONDARY SCHOOL,DAR ES SALAAM,2025,4.1797,75.5,200.0,18.96527214030756,56.022584692597235,45.249679537729335,37.967788125221,Moderate,-1.8965272140307563,56.022584692597235,12,9,Complete
S1298,KIEMBESAMAKI SECONDARY SCHOOL,MJINI MAGHARIBI,2025,4.1829,75.8974358974359,195.0,7.171591987495693,54.63800904977376,62.31500385708425,37.95454066705568,Moderate,-0.7171591987495693,54.63800904977376,12,10,Complete
S0392,VIKOKOTONI SECONDARY SCHOOL,MJINI MAGHARIBI,2019,4.03,89.71061093247589,311.0,24.787860606685275,42.788129744651485,50.67387747291779,37.95374640794489,Moderate,-2.4787860606685275,42.788129744651485,11,4,Complete
S4804,UNBERKANT SECONDARY SCHOOL,RUVUMA,2025,4.1985,82.35294117647058,51.0,31.297391683946618,47.51958224543081,37.19411457740655,37.93306572042986,Moderate,-3.1297391683946616,47.51958224543081,9,10,Complete
S3598,BUHARE SECONDARY SCHOOL,MARA,2025,3.7783,86.34146341463415,205.0,32.25473177516615,36.98717948717949,46.430905295419166,37.927318144846055,Moderate,-3.225473177516615,36.98717948717949,10,10,Complete
S5034,KISANA SECONDARY SCHOOL,SINGIDA,2025,3.9014,95.91836734693877,49.0,16.109632258701307,35.62653562653563,69.30896922506601,37.92450435896101,Moderate,-1.6109632258701305,35.62653562653563,10,10,Complete
S6197,JUMA ZUBERI HOMERA SECONDARY SCHOOL,KATAVI,2025,4.0578,81.48148148148148,27.0,0.0,54.22885572139303,72.15499999999997,37.9151567164179,Moderate,33.86243386241864,54.22885572139303,9,2,Limited trend history
S4540,MZAMBARAUTAKAO SECONDARY SCHOOL,KASKAZINI PEMBA,2025,4.2885,80.7017543859649,57.0,0.0,62.76803118908382,63.5131379035367,37.884350727786156,Moderate,11.290757912150209,62.76803118908382,11,10,Complete
S5778,MBEZI JUU SECONDARY SCHOOL,DAR ES SALAAM,2025,3.9098,87.25099601593625,251.0,31.5659636427032,42.62529832935561,41.56717741133258,37.884128179287735,Moderate,-3.1565963642703196,42.62529832935561,11,5,Complete
S4102,MPELEPELE SECONDARY SCHOOL,MTWARA,2025,4.0065,95.83333333333334,48.0,16.581632653062016,44.067796610169495,60.10295696617629,37.88387913412854,Moderate,-1.6581632653062017,44.067796610169495,9,10,Complete
S1938,ISANGAWANA SECONDARY SCHOOL,MBEYA,2025,4.3325,68.62745098039215,102.0,0.0,63.518758085381634,62.75391547721718,37.88180206877964,Moderate,3.0785642797731776,63.518758085381634,10,10,Complete
S1171,BUBUBU SECONDARY SCHOOL,MJINI MAGHARIBI,2025,4.2177,83.9622641509434,212.0,0.0,58.76174682144831,67.41036886455885,37.85163470580214,Moderate,0.43261915426284037,58.76174682144831,10,10,Complete
S1560,KISIWA PANZA SECONDARY SCHOOL,KUSINI PEMBA,2025,4.5694,51.35135135135135,37.0,0.0,73.96825396825396,52.15572163417438,37.8371926807285,Moderate,2.8591541882677722,73.96825396825396,11,10,Complete
S6029,IBELAMILUNDI SECONDARY SCHOOL,TABORA,2025,3.9518,90.19607843137256,51.0,40.955091714100284,44.935064935064936,26.535130615495742,37.823095350808316,Moderate,-4.095509171410028,44.935064935064936,9,3,Limited trend history
S0912,BOGWE SECONDARY SCHOOL,KIGOMA,2025,3.9001,87.87878787878788,297.0,25.70748410699349,39.440433212996396,52.334238587817644,37.81539518304161,Moderate,-2.570748410699349,39.440433212996396,13,10,Complete
S1832,MKOHA SECONDARY SCHOOL,RUVUMA,2025,4.019,92.10526315789474,38.0,12.388529463187718,40.74074074074075,68.76047567963754,37.805776711388575,Moderate,-1.2388529463187719,40.74074074074075,10,10,Complete
S4259,UKUTINI SECONDARY SCHOOL,KUSINI PEMBA,2025,3.8777,95.34883720930233,43.0,0.0,39.3048128342246,86.7133496156371,37.80544873495851,Moderate,3.8915819291736327,39.3048128342246,11,10,Complete
S3924,MKAALIE SECONDARY SCHOOL,TANGA,2025,4.0986,84.0,25.0,3.2455590386659314,48.51485148514851,73.1027674532728,37.78350929699277,Moderate,-0.32455590386659317,48.51485148514851,10,10,Complete
S4317,MIGANGA SECONDARY SCHOOL,SINGIDA,2025,3.9987,97.26027397260275,73.0,0.0,44.5945945945946,81.27085646412647,37.759635317616315,Moderate,5.046977540618009,44.5945945945946,10,10,Complete
S5900,KARIBUNI SECONDARY SCHOOL,DAR ES SALAAM,2025,3.9794,93.01310043668121,229.0,0.0,57.440000000000005,68.41456132385457,37.756368397156365,Moderate,7.951136075725428,57.440000000000005,10,4,Complete
S5766,DIMANI SECONDARY SCHOOL,PWANI,2025,4.2993,81.81818181818183,99.0,0.0,63.333333333333336,62.514126018224374,37.75423780546731,Moderate,8.76569468267549,63.333333333333336,10,4,Complete
S2758,MSONGOLA SECONDARY SCHOOL,DAR ES SALAAM,2025,4.3078,71.10552763819096,398.0,21.579822998487938,61.12005149662053,35.93619957199593,37.74880451998011,Moderate,-2.157982299848794,61.12005149662053,10,10,Complete
S3128,LINDA SECONDARY SCHOOL,RUVUMA,2025,4.2991,64.0,50.0,4.209244606613527,58.72576177285318,61.39357362726902,37.71949846268207,Moderate,-0.42092446066135275,58.72576177285318,9,10,Complete
S1388,THOMAS SECONDARY SCHOOL,DAR ES SALAAM,2021,3.7875,88.88888888888889,27.0,0.0,36.44859813084113,89.19399576465761,37.69277816864962,Moderate,7.9650845608325564,36.44859813084113,9,5,Complete
S2664,LIPULI SECONDARY SCHOOL,IRINGA,2025,3.7908,84.61538461538461,182.0,36.70940170940368,36.089698668535384,40.5674030695447,37.680891205185496,Moderate,-3.6709401709403675,36.089698668535384,10,10,Complete
S1144,ISIMILA SECONDARY SCHOOL,IRINGA,2025,4.211,79.59183673469387,98.0,0.0,56.44504748982361,69.06456146886154,37.65288268760554,Moderate,1.7315883138359243,56.44504748982361,10,10,Complete
S2520,SELEMBALA SECONDARY SCHOOL,MOROGORO,2025,4.4533,62.06896551724138,29.0,0.0,70.18348623853211,55.279555284301864,37.63891245685019,Moderate,10.13849933087726,70.18348623853211,9,10,Complete
S4773,MASAGALU SECONDARY SCHOOL,TANGA,2025,4.0827,87.2340425531915,47.0,25.401944738612826,42.40687679083095,49.18494751067507,37.63832518589694,Moderate,-2.5401944738612827,42.40687679083095,9,10,Complete
S1881,MAHEGE SECONDARY SCHOOL,PWANI,2025,3.9013,98.59154929577466,71.0,0.0,54.1522491349481,71.2868058665456,37.63171650044811,Moderate,16.049726524152142,54.1522491349481,10,10,Complete
S2376,MUGABE SECONDARY SCHOOL,DAR ES SALAAM,2025,4.2833,76.87074829931973,147.0,0.0,64.16539050535988,61.17043419030791,37.600747408700336,Moderate,10.330277148177482,64.16539050535988,11,10,Complete
S5665,UZALENDO SECONDARY SCHOOL,KUSINI PEMBA,2025,4.0952,82.4074074074074,108.0,0.0,55.9432933478735,69.38276347686262,37.59781704742083,Moderate,14.632877631384739,55.9432933478735,11,7,Complete
S4252,KIUYU SECONDARY SCHOOL,KASKAZINI PEMBA,2025,4.0081,87.12871287128714,101.0,0.0,47.61399787910923,77.67206649312627,37.58581931167065,Moderate,2.8518803148072673,47.61399787910923,11,10,Complete
S6340,KIWALANI SECONDARY SCHOOL,DAR ES SALAAM,2025,3.6358,99.32885906040269,447.0,0.0,25.27534594747246,100.0,37.58260378424174,Moderate,69.43195184387662,25.27534594747246,10,2,Limited trend history
S3650,VUGIRI SECONDARY SCHOOL,TANGA,2025,4.2305,79.66101694915254,59.0,16.814464108823017,55.73033707865169,47.10777196082248,37.57721835537146,Moderate,-1.6814464108823017,55.73033707865169,11,10,Complete
S5715,REGINA SANTORUM SECONDARY SCHOOL,PWANI,2025,3.9336,92.3076923076923,13.0,23.07692307692455,33.33333333333334,61.07419651642267,37.55302818569662,Moderate,-2.307692307692455,33.33333333333334,9,5,Complete
S4243,CHUINI SECONDARY SCHOOL,MJINI MAGHARIBI,2025,4.08,80.12820512820514,156.0,0.0,50.977552498189716,74.11766622208708,37.52856561608304,Moderate,1.9667410338749571,50.977552498189716,11,10,Complete
S3955,MKOKA SECONDARY SCHOOL,LINDI,2025,4.0471,98.0392156862745,51.0,0.0,39.52941176470588,85.5612277628318,37.527191858261304,Moderate,6.5304087736787615,39.52941176470588,10,10,Complete
S2013,MITEJA SECONDARY SCHOOL,LINDI,2025,4.1781,90.32258064516128,62.0,23.726875041742517,61.12359550561798,32.2314109322855,37.49725194806805,Moderate,-2.3726875041742517,61.12359550561798,9,10,Complete
S5336,HUZI SECONDARY SCHOOL,DODOMA,2025,3.6991,98.24561403508771,57.0,14.576883384928871,25.882352941176464,79.66529055984452,37.49504640427784,Moderate,-1.4576883384928871,25.882352941176464,9,10,Complete
S3542,VIKUNGUNI SECONDARY SCHOOL,KUSINI PEMBA,2025,4.2695,75.71428571428571,70.0,0.0,55.62700964630225,69.23013468491575,37.4571432993654,Moderate,8.179271708682753,55.62700964630225,11,10,Complete
S4563,MAKANGE SECONDARY SCHOOL,DAR ES SALAAM,2020,3.8403,87.87878787878788,33.0,8.136455742838173,47.90209790209791,65.98002703376937,37.41921977789545,Moderate,-0.8136455742838172,47.90209790209791,12,5,Complete
S0889,TWAYYIBAT ISLAMIYA SEMINARY,DAR ES SALAAM,2023,4.0775,72.91666666666666,48.0,0.0,58.0,66.61101730779906,37.38330519233972,Moderate,12.977708559152765,58.0,11,7,Complete
S1793,KILINDI SECONDARY SCHOOL,KUSINI PEMBA,2025,3.9522,95.45454545454545,66.0,0.0,51.79153094462541,72.73763540916251,37.358749906136374,Moderate,15.115732568402425,51.79153094462541,11,10,Complete
S2585,NAKIU SECONDARY SCHOOL,LINDI,2025,4.1081,87.09677419354838,62.0,13.37069436850912,47.07158351409978,59.568577360096526,37.34032600966254,Moderate,-1.337069436850912,47.07158351409978,9,10,Complete
S4716,ITONGO SECONDARY SCHOOL,KAGERA,2025,3.8886,84.66666666666667,150.0,37.805520098328024,35.85069444444444,38.17762939456117,37.33070519103289,Moderate,-3.7805520098328023,35.85069444444444,9,10,Complete
S5051,MSAMAKA SECONDARY SCHOOL,TANGA,2025,4.322,83.33333333333334,6.0,0.0,56.81818181818182,67.58344971841419,37.320489460978806,Moderate,2.938914027150053,56.81818181818182,9,10,Complete
S3236,KISOTA SECONDARY SCHOOL,DAR ES SALAAM,2025,4.1983,82.55813953488372,86.0,0.0,56.07613469985358,68.3023365081795,37.31354136240992,Moderate,4.4713794753616085,56.07613469985358,11,10,Complete
S2750,MKUGILO SECONDARY SCHOOL,PWANI,2025,4.1051,85.29411764705883,68.0,0.0,55.80110497237569,68.55697065794953,37.307422689097564,Moderate,9.562227968110276,55.80110497237569,10,10,Complete
S5621,HEALSUN TECHNICAL SECONDARY SCHOOL,ARUSHA,2024,4.2652,83.33333333333334,6.0,2.3477350247922232e-11,47.72727272727273,76.48634966827252,37.264086718672964,Moderate,-2.347735024792223e-12,47.72727272727273,8,5,Complete
S2267,MIHINGO SECONDARY SCHOOL,MARA,2025,4.0831,89.0909090909091,55.0,31.420775552132636,44.047619047619044,38.20815570854511,37.2450426477023,Moderate,-3.1420775552132634,44.047619047619044,10,10,Complete
S2250,MBUZII SECONDARY SCHOOL,TANGA,2025,4.1677,88.88888888888889,72.0,0.0,60.40955631399317,63.55126178626921,37.18824543007871,Moderate,5.826141338336276,60.40955631399317,11,10,Complete
S5936,IDRISSA ABDULWAKIL SECONDARY SCHOOL,KASKAZINI PEMBA,2025,3.9893,85.29411764705883,170.0,38.11703142892897,46.11872146118722,27.001491585860848,37.18287648568601,Moderate,-3.8117031428928967,46.11872146118722,11,5,Complete
S2351,UKATA SECONDARY SCHOOL,RUVUMA,2025,4.1972,100.0,9.0,0.0,50.70422535211267,73.15410425820875,37.15749888309642,Moderate,11.396103896103627,50.70422535211267,9,10,Complete
S4103,KWAMATUKU SECONDARY SCHOOL,TANGA,2025,4.132,83.50515463917526,97.0,23.662167661424913,53.27225130890053,38.976941368476965,37.13962486778321,Moderate,-2.3662167661424913,53.27225130890053,11,10,Complete
S2749,VIKINDU SECONDARY SCHOOL,PWANI,2025,3.9949,89.1891891891892,407.0,0.0,51.00732600732601,72.68005432092258,37.106214098474574,Moderate,1.2942663323657981,51.00732600732601,12,10,Complete
S2440,MBUGA SECONDARY SCHOOL,DODOMA,2025,4.1,92.94117647058823,85.0,21.17647058823669,45.63106796116505,49.78200124550618,37.094508997296046,Moderate,-2.117647058823669,45.63106796116505,9,10,Complete
S2622,BUKUNDI SECONDARY SCHOOL,SIMIYU,2025,4.0444,76.66666666666667,30.0,8.09523809523526,43.77682403433476,69.05220554161644,37.08680411087946,Moderate,-0.8095238095235259,43.77682403433476,10,10,Complete
S6042,NGARAWANI SECONDARY SCHOOL,MARA,2025,4.1241,90.47619047619048,42.0,27.619047619049088,48.10126582278481,38.54150653835765,37.04045075596237,Moderate,-2.761904761904909,48.10126582278481,9,3,Limited trend history
S2175,DR. ALI M. SHEIN SECONDARY SCHOOL,SINGIDA,2025,3.9321,88.78504672897196,107.0,33.25931764441055,37.5736160188457,41.51955503784097,37.03167837477022,Moderate,-3.325931764441055,37.5736160188457,10,10,Complete
S1329,MISSION KITUNDA SECONDARY SCHOOL,DAR ES SALAAM,2025,4.2714,100.0,5.0,0.0,60.0,63.395812778626016,37.018743833587806,Moderate,9.523809523808483,60.0,7,9,Complete
S3426,MARUNGU SECONDARY SCHOOL,TANGA,2025,4.2496,79.3103448275862,29.0,0.0,63.84976525821596,59.52301002834714,37.01183258596893,Moderate,5.137788215878894,63.84976525821596,9,10,Complete
S2437,LIENJE SECONDARY SCHOOL,MTWARA,2025,4.1694,78.57142857142857,28.0,11.93977591036874,57.02127659574468,50.37210441183143,36.99392466642033,Moderate,-1.193977591036874,57.02127659574468,11,10,Complete
S3395,ORBOSHAN SECONDARY SCHOOL,ARUSHA,2025,4.1582,78.94736842105263,38.0,0.0,48.5981308411215,74.6997339256924,36.98935943004417,Moderate,1.9619883040932506,48.5981308411215,10,10,Complete
S1448,LUKUMBULE SECONDARY SCHOOL,RUVUMA,2025,4.0115,91.39784946236558,93.0,0.0,48.14814814814815,74.97581422096185,36.937188710733,Moderate,12.39232781168267,48.14814814814815,11,10,Complete
S4386,KINYASI SECONDARY SCHOOL,DODOMA,2025,3.9797,98.61111111111111,72.0,0.0,55.536332179930795,67.5692155772533,36.93166432715523,Moderate,4.267639317882909,55.536332179930795,10,10,Complete
S6112,MAGOLE MPYA SECONDARY SCHOOL,DAR ES SALAAM,2025,4.0449,86.89655172413792,290.0,0.0,50.12987012987013,72.92468683900974,36.916367090663954,Moderate,15.085702762651563,50.12987012987013,10,3,Limited trend history
S4195,MKWEZI GIRLS' SECONDARY SCHOOL,MARA,2025,3.0397,90.9090909090909,22.0,24.772727272728424,15.270935960591132,74.75079505793704,36.91561021464982,Moderate,-2.4772727272728425,15.270935960591132,11,10,Complete
S0390,HAMAMNI SECONDARY SCHOOL,MJINI MAGHARIBI,2022,4.2791,73.04347826086956,115.0,0.0,59.19923736892279,63.83644607549207,36.910705033324454,Moderate,4.000849690511511,59.19923736892279,11,7,Complete
S3790,MAFISA SECONDARY SCHOOL,TANGA,2025,3.6368,95.94594594594594,74.0,11.704093099442602,27.617328519855604,79.6901811378779,36.87389013709709,Moderate,-1.1704093099442603,27.617328519855604,9,10,Complete
S1621,D.C.T. JUBILEE SECONDARY SCHOOL,DODOMA,2024,4.127,68.75,16.0,0.0,49.18032786885246,73.7119365721149,36.8676793322902,Moderate,9.444047619046746,49.18032786885246,9,9,Complete
S1015,DR. OMAR ALI JUMA SECONDARY SCHOOL,MARA,2025,3.9226,90.56603773584906,53.0,0.0,40.96692111959288,81.85331065996122,36.846069533866235,Moderate,6.175659273970995,40.96692111959288,9,10,Complete
S0401,NAMFUA SECONDARY SCHOOL,KILIMANJARO,2025,3.1079,81.81818181818183,22.0,0.0,25.966850828729278,96.81045454545458,36.833191612255156,Moderate,9.659090909089782,25.966850828729278,11,2,Limited trend history
